,date,tweet,country_region,confirmed_us,deaths_us
335,2020-06-15,everyone has a role to play to reduce and slow transmission of social distancing is one way to prevent the spread of covid 19 this means avoiding crowded places and maintaining distance from others more prevention tips ,US,2114026,116127.0
336,2020-06-13,if you are a new or expectant mother know the signs and symptoms of postpartum depression and when to seek help the covid 19 pandemic and social distancing might make it harder to cope learn more ,US,2074526,115436.0
337,2020-06-12,the coming weeks could see a possible increase of cases as states reopen its too soon to tell if this will happen but cdc is working closely with state health departments to monitor activity learn more about covid 19 ,US,2048986,114669.0
338,2020-06-09,among young adult u s service members on an aircraft carrier tested during a outbreak nearly 1 out of 5 infected service members showed no symptoms wearing cloth face coverings and social distancing may help reduce the spread of covid 19 ,US,1979489,111989.0
339,2020-06-08,new highlights first cases of covid 19 in u s household pets which occurred in two pet cats in ny although can occasionally spread from people to animals there is no evidence that animals play a significant role in spreading covid 19 ,US,1961428,111011.0
340,2020-06-04,when parents and caregivers communicate about with their children calmly and openly they can lessen their childrens fears about the disease learn more about talking with children about covid 19 ,US,1872660,108211.0
341,2020-06-03,office building employers building owners and managers and building operations specialists can help protect workers from covid 19 learn about steps you can take to create a safe and healthy workplace and protect workers and clients ,US,1851520,107175.0
342,2020-06-02,these data come from covid net cdc s covid 19 hospitalization surveillance network of over 250 acute care hospitals in 14 states reported data for american indian alaskan natives are limited and rates may be impacted by recent covid 19 outbreaks among american indian tribes ,US,1831821,106180.0
343,2020-06-02,the latest cdc data show that associated hospitalization rates are highest among american indian alaska natives blacks and hispanics latinos existing disparities can make these groups more vulnerable to covid 19 outbreaks ,US,1831821,106180.0
344,2020-06-01,the latest cdc shows that people 65 have the highest rates of covid 19 hospitalizations protect people most at risk for serious illness by taking the recommended actions to slow the spread of learn how you can help ,US,1811020,105149.0
345,2020-05-29,the identification on feb 26 2020 of a patient with covid 19 amp no travel history indicated the likelihood of community spread until late feb incidence was too low to be detected by emergency department surveillance more from ,US,1746019,102809.0
346,2020-05-27,updated on may 27 more than 1 6 million covid 19 cases have been reported in the u s with 30 states reporting more than 10 000 cases covid 19 cases reported among healthcare personnel now available ,US,1699176,100418.0
347,2020-05-27,take daily precautions to help prevent the spread of respiratory illnesses like learn how to protect yourself from coronavirus covid 19 ,US,1699176,100418.0
348,2020-05-26,john brooks is the chief medical officer for cdcs response he amp his team sift through newly published reports on covid 19 in hopes of applying findings to slow the spread of covid 19 read more ,US,1680913,98913.0
349,2020-05-22,after 2 residents of a skilled nursing facility tested positive for all residents amp staff were tested 27 cases were diagnosed covid 19 spreads quickly in skilled nursing facilities universal amp serial testing are important more from ,US,1600937,95979.0
350,2020-05-20,cdc has new info to help camps youth sports k12 schools amp higher ed and restaurants amp bars operate during these materials emphasize the importance of working w local health officials to make decisions amp help prevent spread of covid 19 see,US,1551853,93439.0
351,2020-05-17,health depts cdc guidance on contact tracing is now available to help plan implement and enhance covid 19 case investigation and contact tracing efforts learn more ,US,1486757,89562.0
352,2020-05-15,criminals often take advantage of world events such as if you think youre a victim of a scam or attempted fraud involving covid 19 contact the national center for disaster fraud hotline by phone at 1 866 720 5721 or email at disaster gov ,US,1442824,87530.0
353,2020-05-15,if you have signs of a heart attack or stroke while staying at home during call 9 1 1 right away emergency responders and emergency departments have plans in place to help protect you from covid 19 learn more ,US,1442824,87530.0
354,2020-05-13,the latest report shows adults 65 years and older have the highest rates of associated hospitalizations followed by adults age 50 64 hospitalization rates are cumulative and will continue to rise with ongoing covid 19 activity ,US,1390406,84119.0
355,2020-05-12,after choir practice in skagit county 52 members became ill with symptoms covid 19 spreads easily between people avoid groups stay at least 6 feet apart and wear cloth face coverings to reduce spread learn more from ,US,1369574,82376.0
356,2020-05-11,between march 11 and may 2 a total of 32 107 people died in new york city nyc dept of health and mental hygiene data showed more than 18 879 laboratory confirmed or probable covid 19 associated deaths see analysis in ,US,1347881,80682.0
357,2020-05-11,caregivers a person who is sick with covid 19 should wear a cloth face covering if possible to help prevent the virus from spreading to others learn more about how to care for someone who is sick ,US,1347881,80682.0
358,2020-05-10,visits to doctors offices and emergency rooms for illnesses with symptoms compatible with covid 19 are declining nationally likely in part a result of widespread efforts to slow the spread of see the data in the latest ,US,1329260,79526.0
359,2020-05-08,most key indicators used to track such as the percentage of deaths attributed to pneumonia influenza or covid 19 fell from the prior week cdc will continue to monitor closely in the coming weeks see report ,US,1283929,77180.0
360,2020-05-08,stopping spread in correctional detention facilities is challenging report describes a tool used in louisiana to assess needs and guide strategies to protect incarcerated detained people from covid 19 learn more ,US,1283929,77180.0
361,2020-05-06,updated on may 6 reported u s cases of total close to 1 2 million with 21 states reporting more than 10 000 covid 19 cases county level data and number of new cases by day are now available visit,US,1228603,73431.0
362,2020-05-06, be prepared to discuss with your children watch this new video for tips on how to support your children during the covid 19 outbreak ,US,1228603,73431.0
363,2020-05-06,correctional facilities present unique challenges to slowing spread of as of april 28 a total of 420 correctional facilities reported 4 893 covid 19 cases among detained or incarcerated people amp 2 778 cases among facility staff more ,US,1228603,73431.0
364,2020-05-05,everyone has a role to play to reduce and slow transmission of social distancing is one way to prevent the spread of covid 19 this means avoiding crowded places and maintaining distance from others more prevention tips ,US,1204351,71064.0
365,2020-05-05,the cdc report summarizes new data on covid 19 like illness hospitalization rates and deaths associated with influenza pneumonia or covid 19 ,US,1204351,71064.0
366,2020-05-05,at this time cdc has no data to suggest that this new coronavirus or other similar coronaviruses are spread by mosquitoes or ticks visit cdc s covid 19 how coronavirus spreads webpage for more information ,US,1204351,71064.0
367,2020-05-03,according to the latest report adults 65 years and older have the highest associated hospitalization rate followed by adults age 50 to 64 years children have the lowest rates of covid related hospitalizations ,US,1158040,67682.0
368,2020-05-03,everyone can help prevent the spread of call your doctor if you have symptoms or have been in close contact with a person known to have covid 19 learn more ,US,1158040,67682.0
369,2020-05-02,cdc amp partners are working together to coordinate genomic sequencing of the virus that causes this will help experts monitor changes in the virus support contact tracing advance covid 19 research amp aid in diagnostics amp therapeutics see more ,US,1132539,66369.0
370,2020-04-30,questions about your pets health during this outbreak talk to your veterinarian if you have concerns we are still learning about this virus and how it can affect animals learn more about pets and covid 19 ,US,1069424,62996.0
371,2020-04-30,with many americans experiencing emotional distress due to cdc is proud to join the for the launch of the mental health amp suicide prevention national response to covid 19 ,US,1069424,62996.0
372,2020-04-27,growing evidence suggests can spread before people show symptoms pre symptomatic and from people who have but never show symptoms asymptomatic cloth face coverings help prevent spread of covid 19 in these situations see q amp a ,US,988090,56259.0
373,2020-04-26,meat and poultry processing facilities face unique challenges to prevent and control transmission cdc and have developed guidance to help facilities decrease the spread of covid 19 see more about how to reduce risk ,US,965783,54881.0
374,2020-04-25,covid 19surge is a spreadsheet based tool that hospital administrators and public health officials can use to estimate the surge in demand for hospital based services during the pandemic learn more ,US,938154,53755.0
375,2020-04-22,updated on april 22 50 u s states d c amp 4 u s territories have reported cases of of those 27 report covid 19 cases are widespread this is 7 fewer states reporting widespread cases than last week learn more ,US,840220,46622.0
376,2020-04-22,new covid net data reported more than 6 000 hospitalizations of these almost 2 000 had race ethnicity info when compared to residents in covid net counties non hispanic black people were disproportionately affected by covid 19 hospitalizations,US,840220,46622.0
377,2020-04-18,questions about your pets health during this outbreak talk to your veterinarian if you have concerns there is no evidence at this time that pets can spread the virus that causes learn more about pets and covid 19 ,US,732197,38664.0
378,2020-04-16,are you homeschooling a student or being homeschooled participating in school from home is one way to help stop the spread of covid 19 learn more ,US,667801,32916.0
379,2020-04-16,homeless amp meal service providers you have an important role in slowing the spread of see guidance on preparing for amp handling a covid 19 outbreak ,US,667801,32916.0
380,2020-04-16,healthcare professionals cdc offers trainings on clinical care and infection control ppe npis and emergency preparedness and response specific to covid 19 find recently recorded webinars and online courses ,US,667801,32916.0
381,2020-04-16,do you think you may have monitor your symptoms and call ahead before visiting your doctor most people who get covid 19 can take care of themselves at home take precautions to protect yourself and others around you see more ,US,667801,32916.0
382,2020-04-15,new data provide age race and ethnicity of confirmed u s cases of covid 19 as of april 14 note that in many cases these factors were missing or not reported see the data table ,US,636350,28325.0
383,2020-04-15,as of april 15 50 us states d c amp 4 us territories have reported cases of covid 19 of those 34 report cases are widespread when out for essential trips wear a cloth face covering amp keep 6 ft of physical distance between yourself amp others ,US,636350,28325.0
384,2020-04-15, covid 19 testing should be coordinated through state and local health departments alongside public health laboratories and clinical or commercial laboratories learn more at ,US,636350,28325.0
385,2020-04-13,growing evidence suggests can spread before people show symptoms pre symptomatic and from people who have but never show symptoms asymptomatic cloth face coverings help prevent spread of covid 19 in these situations see q amp a ,US,580619,23528.0
386,2020-04-13,ask cdc can you get covid 19 through exposure to stool dr john brooks cdcs chief medical officer for the covid 19 emergency response addresses this question ,US,580619,23528.0
387,2020-04-11,the cdc network that tracks hospitalization rates shows overall hospitalization rate increasing w rates increasing w age rates in ppl 65 are highest at 39 per 100 000 people ppl 65 should take special precautions to prevent covid 19 ,US,526396,20462.0
388,2020-04-10,ask cdc will taking anti inflammatory drugs like ibuprofen worsen symptoms of covid 19 dr john brooks cdcs chief medical officer for the covid 19 emergency response explains what is known about anti inflammatory drugs and coronavirus ,US,496535,18586.0
389,2020-04-10,new report highlights geographic differences in covid 19 cases and deaths in the u s learn more about the factors that are likely contributing to these differences and how communities can use these data to reduce the spread of covid 19 ,US,496535,18586.0
390,2020-04-09,new there have been numerous outbreaks on recent cruise ship voyages has extended the previous no sail order to prevent the spread of covid 19 among crew onboard ,US,461437,16478.0
391,2020-04-09,do you have friends or family who need information in a different language cdcs covid 19 website has options in spanish simplified chinese vietnamese and korean be sure to click the other language tabs here ,US,461437,16478.0
392,2020-04-08,as of april 8 48 us states amp 1 us territory report some community spread of covid 19 of those 32 report cases are widespread when out for essential trips wear a cloth face covering amp keep 6 ft of physical distance between yourself amp others ,US,429052,14695.0
393,2020-04-08, notes march hospitalization rates from in older people were higher than what is typically seen early in a flu season also most people hospitalized with covid 19 had an underlying health problem ,US,429052,14695.0
394,2020-04-08,ask cdc how long does covid 19 last on surfaces and in the air dr john brooks cdcs chief medical officer for the covid 19 emergency response provides an answer ,US,429052,14695.0
395,2020-04-08,its national public health week there has never been a more fitting time to acknowledge the work of public health and healthcare professionals than during the covid 19 pandemic the nations health is public health ,US,429052,14695.0
396,2020-04-07,growing evidence suggests can spread before people show symptoms pre symptomatic and from people who have but never show symptoms asymptomatic cloth face coverings help prevent spread of covid 19 in these situations see q amp a ,US,396223,12722.0
397,2020-04-06,new report is the first to look at illness in kids in the u s among more than 2 500 cases of covid 19 in children in the u s three children reportedly died ,US,366667,10783.0
398,2020-04-05,need information in a different language check out cdcs covid 19 web pages in spanish simplified chinese vietnamese and korean ,US,337072,9619.0
399,2020-04-01,as of april 1 46 us states and 1 us territory report some community spread of covid 19 of those 25 states report cases are widespread stay at home and practice social distancing for info on your state see ,US,213372,4757.0
400,2020-04-01,new report on in singapore shows that some clusters of cases likely resulted from people without symptoms spreading illness social distancing and avoiding crowds are key to slowing the spread of covid 19 ,US,213372,4757.0
401,2020-03-30,asymptomatic and pre symptomatic nursing home residents with covid 19 had high viral loads raising concern about pre symptomatic or asymptomatic spread of the virus among residents of skilled nursing facilities learn more ,US,161831,2978.0
402,2020-03-29,take simple daily precautions to help prevent the spread of respiratory illnesses like learn how to protect yourself from coronavirus covid 19 ,US,140909,2467.0
403,2020-03-28,new cdc health alert network advisory severe illness associated with using non pharmaceutical chloroquine phosphate to prevent and treat disease 2019 covid 19 ,US,121465,2026.0
404,2020-03-26,parents stay flexible with a learning schedule while kids are home during the covid 19 outbreak keep bedtime and morning routines consistent during the week structure the day for learning free time healthy foods and physical activity see more ,US,83836,1209.0
405,2020-03-25,as of march 25 41 us states and 1 us territory report some community spread of covid 19 of those thirteen states report cases are widespread see cdcs map to stay up to date on what is happening in your state ,US,65778,942.0
406,2020-03-23,cdc recommends that travelers defer all cruise travel worldwide because of the increased risk for a new report summarizes covid 19 outbreaks on cruise ships ,US,43663,552.0
407,2020-03-22,we all have a role to play to reducing and slowing transmission of physical or social distancing is one way to prevent the spread of covid 19 this means avoiding crowded places and maintaining distance from others more tips ,US,33848,427.0
408,2020-03-21,a new report in shows serious disease amp death from covid 19 in us is higher in older age groups similar to other countries communities should encourage hand hygiene amp social distancing to help slow the spread of covid 19 amp protect older adults ,US,25514,307.0
409,2020-03-21,everyone has a role to play to reduce amp slow transmission of physical or social distancing is one way to prevent the spread of covid 19 this means avoiding crowded places and maintaining distance from others more prevention tips ,US,25514,307.0
410,2020-03-18,new in 8 out of 10 deaths associated with occurred in older adults everyone has a role to play in practicing social distancing to prevent the spread of covid 19 and protect those who are at greatest risk read more ,US,7786,118.0
411,2020-03-14,older adults and people w severe chronic medical conditions may be at higher risk for severe illness from if you or a loved one are at increased risk of getting covid 19 act now stay home when possible amp make a plan in case you get sick ,US,2726,54.0
412,2020-03-13,q what are the ideal community responses that should be occurring to protect individuals from the spread of covid 19 while ensuring food supplies etc are able a thank you for all the questions a final answer from dr butler to wrap up our q amp a ,US,2179,47.0
413,2020-03-13,q after an individual is sickened with the covid 19 virus how long before no longer symptomatic or contagious a ,US,2179,47.0
414,2020-03-13,as of march 11 81 state and local public health labs in 50 states and the dc have successfully verified and are using covid 19 diagnostic tests contact your state health department regarding questions about testing for the latest on testing from cdc ,US,2179,47.0
415,2020-03-09,currently most cases of in the us are in california and washington state however many other communities are also dealing with cases of covid 19 see cdc recommendations for preventing spread of covid 19 in communities ,US,605,22.0
416,2020-03-09,there are an estimated 110 000 cases of worldwide as of march 8 34 states new york city amp dc have reported nearly 500 cases of covid 19 almost half of reported cases are in california amp washington state see cases in the us ,US,605,22.0
417,2020-03-08,older adults amp ppl w severe chronic medical conditions like heart lung or kidney disease seem to be at higher risk for more serious covid 19 illness learn ways to support older adults in your family amp community if there is a outbreak ,US,537,21.0
418,2020-03-08,prevention actions for include routinely clean disinfect frequently touched surfaces and objects wash your hands often with soap and water for at least 20 seconds get more covid 19 prevention tips ,US,537,21.0
419,2020-03-07,older adults amp people with severe chronic medical conditions like heart lung or kidney disease seem to be at higher risk for more serious covid 19 illness ,US,417,17.0
420,2020-03-05, the coca call today at 2 pm et will also be available on cocas facebook profile via facebook live topic what clinicians need to know to prepare for covid 19 in the u s learn more about the event at ,US,221,12.0
421,2020-03-03,the greatest risk for infection is among those who are in close contact with people who have covid 19 this includes family members and healthcare workers who care for people who are infected ,US,122,7.0
422,2020-03-03,the us public health response to the threat of has included active monitoring of people exposed to covid 19 cases cdc supported state local public health officials as they tracked 445 close contacts of the first 12 us cases learn more,US,122,7.0
423,2020-02-29,some people in the us will be at increased risk of depending on their exposures the greatest risk is to those who are in close contact with people with covid 19 people with suspected or confirmed exposure should reach out to their healthcare provider ,US,70,1.0
424,2020-02-29,reports of community spread of in california oregon amp washington raise concern about the immediate threat for covid 19 for certain communities in the us however most people in the u s have little immediate risk of exposure to the virus ,US,70,1.0
425,2020-02-29,cdc amp also reported 2 ppl have tested positive for 19 and are hospitalized one is a resident of a long term care facility in king county wa the other is a healthcare worker at the facility source of these infections is currently unknown ,US,70,1.0
426,2020-02-29,today and cdc reported the death of a person who had been hospitalized with 19 this is the first reported death within the us from covid 19 the infection caused by the novel ,US,70,1.0
427,2020-02-28,cdc does not currently recommend the general public use facemasks or respirators for this 2017 graphic is intended for workers who wear tight fitting respirators learn about covid 19 and ,US,62,0.0
428,2020-02-25,cdc and public health authorities have implemented aggressive measures to slow and contain transmission of covid 19 in the us read the new report summarizing measures taken and preparation for possible spread ,US,53,0.0
