id,date,time,username,tweet,hashtags,tokenized_tweet,normalized_tokens,year,month
1309168295908708352,24,12:30:19,cdcgov,while and have many symptoms in common change in taste or smell or loss of taste or smell are symptoms only associated with covid 19 learn more about the differences between flu and covid 19 here ,"['flu', 'covid19']","['while', 'and', 'have', 'many', 'symptoms', 'in', 'common', 'change', 'in', 'taste', 'or', 'smell', 'or', 'loss', 'of', 'taste', 'or', 'smell', 'are', 'symptoms', 'only', 'associated', 'with', 'covid', '19', 'learn', 'more', 'about', 'the', 'differences', 'between', 'flu', 'and', 'covid', '19', 'here']","['symptom', 'common', 'change', 'taste', 'smell', 'loss', 'taste', 'smell', 'symptom', 'associate', 'covid', 'learn', 'difference', 'flu', 'covid']",2020,09
1308089876680671237,21,13:05:04,cdcgov,workers is it difficult to stay on top of the latest research cdc has launched the covid 19 science update a series of summaries of new covid 19 studies on many topics access the summaries here ,"['publichealth', 'covid19']","['workers', 'is', 'it', 'difficult', 'to', 'stay', 'on', 'top', 'of', 'the', 'latest', 'research', 'cdc', 'has', 'launched', 'the', 'covid', '19', 'science', 'update', 'a', 'series', 'of', 'summaries', 'of', 'new', 'covid', '19', 'studies', 'on', 'many', 'topics', 'access', 'the', 'summaries', 'here']","['worker', 'difficult', 'stay', 'late', 'research', 'cdc', 'launch', 'covid', 'science', 'update', 'series', 'summary', 'new', 'covid', 'study', 'topic', 'access', 'summary']",2020,09
1307693508967444481,20,10:50:02,cdcgov,wondering if you should delay your trip postpone travel if you are sick recently tested positive for had close contact with a person with covid 19 in the past days or are waiting for viral test results learn more ,"['covid19', 'slowthespread']","['wondering', 'if', 'you', 'should', 'delay', 'your', 'trip', 'postpone', 'travel', 'if', 'you', 'are', 'sick', 'recently', 'tested', 'positive', 'for', 'had', 'close', 'contact', 'with', 'a', 'person', 'with', 'covid', '19', 'in', 'the', 'past', 'days', 'or', 'are', 'waiting', 'for', 'viral', 'test', 'results', 'learn', 'more']","['wonder', 'delay', 'trip', 'postpone', 'travel', 'sick', 'recently', 'test', 'positive', 'close', 'contact', 'person', 'covid', 'past', 'day', 'wait', 'viral', 'test', 'result', 'learn']",2020,09
1307053893256450048,18,16:28:26,cdcgov,among pregnant women hospitalized for treatment of in required intensive care and one pregnant woman died from covid 19 a new report of pregnant women in finds find out more ,['covid19'],"['among', 'pregnant', 'women', 'hospitalized', 'for', 'treatment', 'of', 'in', 'required', 'intensive', 'care', 'and', 'one', 'pregnant', 'woman', 'died', 'from', 'covid', '19', 'a', 'new', 'report', 'of', 'pregnant', 'women', 'in', 'finds', 'find', 'out', 'more']","['pregnant', 'woman', 'hospitalize', 'treatment', 'require', 'intensive', 'care', 'pregnant', 'woman', 'die', 'covid', 'new', 'report', 'pregnant', 'woman', 'find', 'find']",2020,09
1307045082906923010,18,15:53:26,cdcgov,school administrators learn more about the indicators you can use to prepare plan and respond to for each indicator we provide benchmarks for lowest to highest covid 19 risks for school operations learn more ,['covid19'],"['school', 'administrators', 'learn', 'more', 'about', 'the', 'indicators', 'you', 'can', 'use', 'to', 'prepare', 'plan', 'and', 'respond', 'to', 'for', 'each', 'indicator', 'we', 'provide', 'benchmarks', 'for', 'lowest', 'to', 'highest', 'covid', '19', 'risks', 'for', 'school', 'operations', 'learn', 'more']","['school', 'administrator', 'learn', 'indicator', 'use', 'prepare', 'plan', 'respond', 'indicator', 'provide', 'benchmark', 'low', 'high', 'covid', 'risk', 'school', 'operation', 'learn']",2020,09
1306999190279647233,18,12:51:04,cdcgov,as of september national forecasts predict to new deaths will be reported during the week ending october these forecasts predict to total covid 19 deaths in the us by october more ,['covid19'],"['as', 'of', 'september', 'national', 'forecasts', 'predict', 'to', 'new', 'deaths', 'will', 'be', 'reported', 'during', 'the', 'week', 'ending', 'october', 'these', 'forecasts', 'predict', 'to', 'total', 'covid', '19', 'deaths', 'in', 'the', 'us', 'by', 'october', 'more']","['september', 'national', 'forecast', 'predict', 'new', 'death', 'report', 'week', 'end', 'october', 'forecast', 'predict', 'total', 'covid', 'death', 'october']",2020,09
1306689138612203520,17,16:19:02,cdcgov,heart conditions like myocarditis are associated with some cases of severe cardiac damage is rare but has occurred even in young healthy people cdc is working to understand how covid 19 affects the heart and other organs learn more here ,['covid19'],"['heart', 'conditions', 'like', 'myocarditis', 'are', 'associated', 'with', 'some', 'cases', 'of', 'severe', 'cardiac', 'damage', 'is', 'rare', 'but', 'has', 'occurred', 'even', 'in', 'young', 'healthy', 'people', 'cdc', 'is', 'working', 'to', 'understand', 'how', 'covid', '19', 'affects', 'the', 'heart', 'and', 'other', 'organs', 'learn', 'more', 'here']","['heart', 'condition', 'like', 'myocarditis', 'associate', 'case', 'severe', 'cardiac', 'damage', 'rare', 'occur', 'young', 'healthy', 'people', 'cdc', 'work', 'understand', 'covid', 'affect', 'heart', 'organ', 'learn']",2020,09
1306651150062682112,17,13:48:05,cdcgov,new finds odds of outbreaks in west virginia nursing homes are x higher in low quality than in high quality nursing homes as rated by health depts can use cms ratings to identify nursing homes at higher risk for covid 19 ,['covid19'],"['new', 'finds', 'odds', 'of', 'outbreaks', 'in', 'west', 'virginia', 'nursing', 'homes', 'are', 'x', 'higher', 'in', 'low', 'quality', 'than', 'in', 'high', 'quality', 'nursing', 'homes', 'as', 'rated', 'by', 'health', 'depts', 'can', 'use', 'cms', 'ratings', 'to', 'identify', 'nursing', 'homes', 'at', 'higher', 'risk', 'for', 'covid', '19']","['new', 'find', 'odd', 'outbreak', 'west', 'virginia', 'nurse', 'home', 'x', 'high', 'low', 'quality', 'high', 'quality', 'nurse', 'home', 'rate', 'health', 'dept', 'use', 'cm', 'rating', 'identify', 'nurse', 'home', 'high', 'risk', 'covid']",2020,09
1306608966902972417,17,11:00:27,cdcgov, attend todays coca call on testing and treatment of 2021 seasonal influenza during the covid 19 pandemic at pm et learn more ,"['hcps', 'covid19']","['attend', 'todays', 'coca', 'call', 'on', 'testing', 'and', 'treatment', 'of', '2021', 'seasonal', 'influenza', 'during', 'the', 'covid', '19', 'pandemic', 'at', 'pm', 'et', 'learn', 'more']","['attend', 'today', 'coca', 'test', 'treatment', 'seasonal', 'influenza', 'covid', 'pandemic', 'pm', 'et', 'learn']",2020,09
1306337852880547841,16,17:03:09,cdcgov,cases declined in most states in the last days but covid 19 is widespread in many areas particularly in the upper great plains midwest and south six states reported over new cases in the last week see more data ,['covid19'],"['cases', 'declined', 'in', 'most', 'states', 'in', 'the', 'last', 'days', 'but', 'covid', '19', 'is', 'widespread', 'in', 'many', 'areas', 'particularly', 'in', 'the', 'upper', 'great', 'plains', 'midwest', 'and', 'south', 'six', 'states', 'reported', 'over', 'new', 'cases', 'in', 'the', 'last', 'week', 'see', 'more', 'data']","['case', 'decline', 'state', 'day', 'covid', 'widespread', 'area', 'particularly', 'upper', 'great', 'plain', 'midwest', 'south', 'state', 'report', 'new', 'case', 'week', 'datum']",2020,09
1306329598565797888,16,16:30:21,cdcgov, attend the next coca call thursday sept at pm et via zoom topic testing and treatment of 2021 seasonal influenza during the covid 19 pandemic learn more ,"['hcps', 'covid19']","['attend', 'the', 'next', 'coca', 'call', 'thursday', 'sept', 'at', 'pm', 'et', 'via', 'zoom', 'topic', 'testing', 'and', 'treatment', 'of', '2021', 'seasonal', 'influenza', 'during', 'the', 'covid', '19', 'pandemic', 'learn', 'more']","['attend', 'coca', 'thursday', 'sept', 'pm', 'et', 'zoom', 'topic', 'test', 'treatment', 'seasonal', 'influenza', 'covid', 'pandemic', 'learn']",2020,09
1305957130776838149,15,15:50:18,cdcgov,school administrators cdc has provided benchmarks to help you prepare plan and respond to monitor these frequently and adjust strategies to fit the changing levels of covid 19 in your community learn more ,['covid19'],"['school', 'administrators', 'cdc', 'has', 'provided', 'benchmarks', 'to', 'help', 'you', 'prepare', 'plan', 'and', 'respond', 'to', 'monitor', 'these', 'frequently', 'and', 'adjust', 'strategies', 'to', 'fit', 'the', 'changing', 'levels', 'of', 'covid', '19', 'in', 'your', 'community', 'learn', 'more']","['school', 'administrator', 'cdc', 'provide', 'benchmark', 'help', 'prepare', 'plan', 'respond', 'monitor', 'frequently', 'adjust', 'strategy', 'fit', 'change', 'level', 'covid', 'community', 'learn']",2020,09
1305884211174408196,15,11:00:32,cdcgov, attend todays coca call on telehealth amp health equity considerations for addressing health disparities during the covid 19 pandemic at pm et learn more ,"['hcps', 'covid19']","['attend', 'todays', 'coca', 'call', 'on', 'telehealth', 'amp', 'health', 'equity', 'considerations', 'for', 'addressing', 'health', 'disparities', 'during', 'the', 'covid', '19', 'pandemic', 'at', 'pm', 'et', 'learn', 'more']","['attend', 'today', 'coca', 'telehealth', 'amp', 'health', 'equity', 'consideration', 'address', 'health', 'disparity', 'covid', 'pandemic', 'pm', 'et', 'learn']",2020,09
1305610528472150016,14,16:53:01,cdcgov, attend the next coca call tuesday sept at pm et via zoom topic telehealth amp health equity considerations for addressing health disparities during the covid 19 pandemic learn more ,"['hcps', 'covid19']","['attend', 'the', 'next', 'coca', 'call', 'tuesday', 'sept', 'at', 'pm', 'et', 'via', 'zoom', 'topic', 'telehealth', 'amp', 'health', 'equity', 'considerations', 'for', 'addressing', 'health', 'disparities', 'during', 'the', 'covid', '19', 'pandemic', 'learn', 'more']","['attend', 'coca', 'tuesday', 'sept', 'pm', 'et', 'zoom', 'topic', 'telehealth', 'amp', 'health', 'equity', 'consideration', 'address', 'health', 'disparity', 'covid', 'pandemic', 'learn']",2020,09
1305598461505671169,14,16:05:04,cdcgov, has many health benefits for both you amp your baby including protecting your baby from illnesses amp providing the best nutrition you can breastfeed even if you have covid 19 as is unlikely to spread thru breast milk more ,"['newmom', 'breastfeeding', 'covid19']","['has', 'many', 'health', 'benefits', 'for', 'both', 'you', 'amp', 'your', 'baby', 'including', 'protecting', 'your', 'baby', 'from', 'illnesses', 'amp', 'providing', 'the', 'best', 'nutrition', 'you', 'can', 'breastfeed', 'even', 'if', 'you', 'have', 'covid', '19', 'as', 'is', 'unlikely', 'to', 'spread', 'thru', 'breast', 'milk', 'more']","['health', 'benefit', 'amp', 'baby', 'include', 'protect', 'baby', 'illness', 'amp', 'provide', 'well', 'nutrition', 'breastfeed', 'covid', 'unlikely', 'spread', 'breast', 'milk']",2020,09
1305576558606929927,14,14:38:02,cdcgov,in public to help slow the spread of covid 19 but be sure to wear it the right way position your mask so that it fully covers your nose and mouth if youre not wearing your mask properly particles can spread learn more ,"['wearamask', 'covid19']","['in', 'public', 'to', 'help', 'slow', 'the', 'spread', 'of', 'covid', '19', 'but', 'be', 'sure', 'to', 'wear', 'it', 'the', 'right', 'way', 'position', 'your', 'mask', 'so', 'that', 'it', 'fully', 'covers', 'your', 'nose', 'and', 'mouth', 'if', 'you', 're', 'not', 'wearing', 'your', 'mask', 'properly', 'particles', 'can', 'spread', 'learn', 'more']","['public', 'help', 'slow', 'spread', 'covid', 'sure', 'wear', 'right', 'way', 'position', 'mask', 'fully', 'cover', 'nose', 'mouth', 'wear', 'mask', 'properly', 'particle', 'spread', 'learn']",2020,09
1305550137897484291,14,12:53:03,cdcgov,has unequally affected some of us in racial and ethnic minority groups both physically and emotionally as we take steps to help protect ourselves and others from covid 19 lets make sure to take care of our too ,"['covid19', 'mentalhealth']","['has', 'unequally', 'affected', 'some', 'of', 'us', 'in', 'racial', 'and', 'ethnic', 'minority', 'groups', 'both', 'physically', 'and', 'emotionally', 'as', 'we', 'take', 'steps', 'to', 'help', 'protect', 'ourselves', 'and', 'others', 'from', 'covid', '19', 'lets', 'make', 'sure', 'to', 'take', 'care', 'of', 'our', 'too']","['unequally', 'affect', 'racial', 'ethnic', 'minority', 'group', 'physically', 'emotionally', 'step', 'help', 'protect', 'covid', 'let', 'sure', 'care']",2020,09
1305187736412917765,13,12:53:00,cdcgov,wondering how got its name its short for disease covid 19 is caused by a coronavirus which looks like a crown take steps to slow the spread wear a mask wash your hands often and stay feet apart learn more ,"['covid19', 'coronavirus']","['wondering', 'how', 'got', 'its', 'name', 'its', 'short', 'for', 'disease', 'covid', '19', 'is', 'caused', 'by', 'a', 'coronavirus', 'which', 'looks', 'like', 'a', 'crown', 'take', 'steps', 'to', 'slow', 'the', 'spread', 'wear', 'a', 'mask', 'wash', 'your', 'hands', 'often', 'and', 'stay', 'feet', 'apart', 'learn', 'more']","['wonder', 'get', 'short', 'disease', 'covid', 'cause', 'coronavirus', 'look', 'like', 'crown', 'step', 'slow', 'spread', 'wear', 'mask', 'wash', 'hand', 'stay', 'foot', 'apart', 'learn']",2020,09
1304481331884089347,11,14:06:00,cdcgov,if you have fever cough loss of taste or smell or certain other symptoms you might have if you think you might have covid 19 or think you may have been near someone who has covid 19 contact a healthcare provider for medical advice ,['covid19'],"['if', 'you', 'have', 'fever', 'cough', 'loss', 'of', 'taste', 'or', 'smell', 'or', 'certain', 'other', 'symptoms', 'you', 'might', 'have', 'if', 'you', 'think', 'you', 'might', 'have', 'covid', '19', 'or', 'think', 'you', 'may', 'have', 'been', 'near', 'someone', 'who', 'has', 'covid', '19', 'contact', 'a', 'healthcare', 'provider', 'for', 'medical', 'advice']","['fever', 'cough', 'loss', 'taste', 'smell', 'certain', 'symptom', 'think', 'covid', 'think', 'near', 'covid', 'contact', 'healthcare', 'provider', 'medical', 'advice']",2020,09
1304476563140902912,11,13:47:03,cdcgov,as of september national forecasts suggest from to new deaths will be reported during the week ending october these forecasts predict to total covid 19 deaths in the us by october learn more ,['covid19'],"['as', 'of', 'september', 'national', 'forecasts', 'suggest', 'from', 'to', 'new', 'deaths', 'will', 'be', 'reported', 'during', 'the', 'week', 'ending', 'october', 'these', 'forecasts', 'predict', 'to', 'total', 'covid', '19', 'deaths', 'in', 'the', 'us', 'by', 'october', 'learn', 'more']","['september', 'national', 'forecast', 'suggest', 'new', 'death', 'report', 'week', 'end', 'october', 'forecast', 'predict', 'total', 'covid', 'death', 'october', 'learn']",2020,09
1304465827694030848,11,13:04:23,cdcgov,a new finds children who likely got in their child care centers spread covid 19 to others outside the child care center including to household members slow the spread wear masks if over wash hands amp stay home if sick see more ,['covid19'],"['a', 'new', 'finds', 'children', 'who', 'likely', 'got', 'in', 'their', 'child', 'care', 'centers', 'spread', 'covid', '19', 'to', 'others', 'outside', 'the', 'child', 'care', 'center', 'including', 'to', 'household', 'members', 'slow', 'the', 'spread', 'wear', 'masks', 'if', 'over', 'wash', 'hands', 'amp', 'stay', 'home', 'if', 'sick', 'see', 'more']","['new', 'find', 'child', 'likely', 'get', 'child', 'care', 'center', 'spread', 'covid', 'outside', 'child', 'care', 'center', 'include', 'household', 'member', 'slow', 'spread', 'wear', 'mask', 'wash', 'hand', 'amp', 'stay', 'home', 'sick']",2020,09
1304114432608530432,10,13:48:04,cdcgov, shows adults w were more than twice as likely to have reported dining at a restaurant before getting sick compared to adults w o covid 19 choose pick up delivery if possible amp take steps like staying ft from others amp wearing a mask ,['covid19'],"['shows', 'adults', 'w', 'were', 'more', 'than', 'twice', 'as', 'likely', 'to', 'have', 'reported', 'dining', 'at', 'a', 'restaurant', 'before', 'getting', 'sick', 'compared', 'to', 'adults', 'w', 'o', 'covid', '19', 'choose', 'pick', 'up', 'delivery', 'if', 'possible', 'amp', 'take', 'steps', 'like', 'staying', 'ft', 'from', 'others', 'amp', 'wearing', 'a', 'mask']","['show', 'adult', 'w', 'twice', 'likely', 'report', 'dine', 'restaurant', 'get', 'sick', 'compare', 'adult', 'w', 'o', 'covid', 'choose', 'pick', 'delivery', 'possible', 'amp', 'step', 'like', 'stay', 'ft', 'amp', 'wear', 'mask']",2020,09
1304087354483843073,10,12:00:28,cdcgov,both amp can spread before symptoms appear flu virus may spread for about day before symptoms while the virus that causes covid 19 may spread for about days before symptoms more on similarities and differences between flu amp covid 19 ,"['flu', 'covid19']","['both', 'amp', 'can', 'spread', 'before', 'symptoms', 'appear', 'flu', 'virus', 'may', 'spread', 'for', 'about', 'day', 'before', 'symptoms', 'while', 'the', 'virus', 'that', 'causes', 'covid', '19', 'may', 'spread', 'for', 'about', 'days', 'before', 'symptoms', 'more', 'on', 'similarities', 'and', 'differences', 'between', 'flu', 'amp', 'covid', '19']","['amp', 'spread', 'symptom', 'appear', 'flu', 'virus', 'spread', 'day', 'symptom', 'virus', 'cause', 'covid', 'spread', 'day', 'symptom', 'similarity', 'difference', 'flu', 'amp', 'covid']",2020,09
1303806788844822528,09,17:25:36,cdcgov,as of sept the total number of cases in the us surpassed million covid 19 is widespread in many areas particularly in the upper great plains midwest and south additionally states reported over new cases in the last week ,['covid19'],"['as', 'of', 'sept', 'the', 'total', 'number', 'of', 'cases', 'in', 'the', 'us', 'surpassed', 'million', 'covid', '19', 'is', 'widespread', 'in', 'many', 'areas', 'particularly', 'in', 'the', 'upper', 'great', 'plains', 'midwest', 'and', 'south', 'additionally', 'states', 'reported', 'over', 'new', 'cases', 'in', 'the', 'last', 'week']","['sept', 'total', 'numb', 'case', 'surpass', 'covid', 'widespread', 'area', 'particularly', 'upper', 'great', 'plain', 'midwest', 'south', 'additionally', 'state', 'report', 'new', 'case', 'week']",2020,09
1301987052964241409,04,16:54:37,cdcgov,new data recent trends show the percentage of overall cases in people ages 22 years has increased in the us especially in the midwest south and northeast for the latest demographic data visit cdcs covid data tracker ,['covid19'],"['new', 'data', 'recent', 'trends', 'show', 'the', 'percentage', 'of', 'overall', 'cases', 'in', 'people', 'ages', '22', 'years', 'has', 'increased', 'in', 'the', 'us', 'especially', 'in', 'the', 'midwest', 'south', 'and', 'northeast', 'for', 'the', 'latest', 'demographic', 'data', 'visit', 'cdcs', 'covid', 'data', 'tracker']","['new', 'datum', 'recent', 'trend', 'percentage', 'overall', 'case', 'people', 'age', 'year', 'increase', 'especially', 'midwest', 'south', 'northeast', 'late', 'demographic', 'datum', 'visit', 'cdcs', 'covid', 'datum', 'tracker']",2020,09
1301976079125696518,04,16:11:01,cdcgov,as of aug national forecasts suggest new weekly deaths may decrease in the coming weeks with to new deaths during the week ending sept forecasts predict k to k total covid 19 deaths in the us by sept more ,['covid19'],"['as', 'of', 'aug', 'national', 'forecasts', 'suggest', 'new', 'weekly', 'deaths', 'may', 'decrease', 'in', 'the', 'coming', 'weeks', 'with', 'to', 'new', 'deaths', 'during', 'the', 'week', 'ending', 'sept', 'forecasts', 'predict', 'k', 'to', 'k', 'total', 'covid', '19', 'deaths', 'in', 'the', 'us', 'by', 'sept', 'more']","['aug', 'national', 'forecast', 'suggest', 'new', 'weekly', 'death', 'decrease', 'come', 'week', 'new', 'death', 'week', 'end', 'sept', 'forecast', 'predict', 'k', 'k', 'total', 'covid', 'death', 'sept']",2020,09
1301945875078488064,04,14:11:00,cdcgov,if you have a fever cough or certain other symptoms you might have most people have mild illness and are able to recover at home if you think you may have been exposed to covid 19 contact your healthcare provider learn more ,['covid19'],"['if', 'you', 'have', 'a', 'fever', 'cough', 'or', 'certain', 'other', 'symptoms', 'you', 'might', 'have', 'most', 'people', 'have', 'mild', 'illness', 'and', 'are', 'able', 'to', 'recover', 'at', 'home', 'if', 'you', 'think', 'you', 'may', 'have', 'been', 'exposed', 'to', 'covid', '19', 'contact', 'your', 'healthcare', 'provider', 'learn', 'more']","['fever', 'cough', 'certain', 'symptom', 'people', 'mild', 'illness', 'able', 'recover', 'home', 'think', 'expose', 'covid', 'contact', 'healthcare', 'provider', 'learn']",2020,09
1301611924774367232,03,16:04:00,cdcgov,wearing a mask can help slow the spread of covid 19 cdcs dr paige armstrong shows you how to correctly put on and take off your mask keep your distance and wash your hands to help slow the spread of learn more ,"['wearamask', 'covid19']","['wearing', 'a', 'mask', 'can', 'help', 'slow', 'the', 'spread', 'of', 'covid', '19', 'cdcs', 'dr', 'paige', 'armstrong', 'shows', 'you', 'how', 'to', 'correctly', 'put', 'on', 'and', 'take', 'off', 'your', 'mask', 'keep', 'your', 'distance', 'and', 'wash', 'your', 'hands', 'to', 'help', 'slow', 'the', 'spread', 'of', 'learn', 'more']","['wear', 'mask', 'help', 'slow', 'spread', 'covid', 'cdcs', 'dr', 'paige', 'armstrong', 'show', 'correctly', 'mask', 'distance', 'wash', 'hand', 'help', 'slow', 'spread', 'learn']",2020,09
1301550661637636097,03,12:00:34,cdcgov,and can result in complications however covid 19 is associated with additional complications like blood clots and multisystem inflammatory syndrome in children more on the differences between flu and covid 19 here ,"['flu', 'covid19']","['and', 'can', 'result', 'in', 'complications', 'however', 'covid', '19', 'is', 'associated', 'with', 'additional', 'complications', 'like', 'blood', 'clots', 'and', 'multisystem', 'inflammatory', 'syndrome', 'in', 'children', 'more', 'on', 'the', 'differences', 'between', 'flu', 'and', 'covid', '19', 'here']","['result', 'complication', 'covid', 'associate', 'additional', 'complication', 'like', 'blood', 'clot', 'multisystem', 'inflammatory', 'syndrome', 'child', 'difference', 'flu', 'covid']",2020,09
1300842353603813380,01,13:06:00,cdcgov,to help slow the spread of covid 19 when selecting a you have many choices avoid masks made of materials that make it too hard to breathe allow particles to escape or are intended for healthcare workers learn more ,"['wearamask', 'mask', 'covid19']","['to', 'help', 'slow', 'the', 'spread', 'of', 'covid', '19', 'when', 'selecting', 'a', 'you', 'have', 'many', 'choices', 'avoid', 'masks', 'made', 'of', 'materials', 'that', 'make', 'it', 'too', 'hard', 'to', 'breathe', 'allow', 'particles', 'to', 'escape', 'or', 'are', 'intended', 'for', 'healthcare', 'workers', 'learn', 'more']","['help', 'slow', 'spread', 'covid', 'select', 'choice', 'avoid', 'mask', 'material', 'hard', 'breathe', 'allow', 'particle', 'escape', 'intend', 'healthcare', 'worker', 'learn']",2020,09
1300479154832408577,31,13:02:46,cdcgov,a new finds many infections among healthcare workers appear to go undetected likely because many people infected with the virus that causes covid 19 have mild or no symptoms learn more ,['covid19'],"['a', 'new', 'finds', 'many', 'infections', 'among', 'healthcare', 'workers', 'appear', 'to', 'go', 'undetected', 'likely', 'because', 'many', 'people', 'infected', 'with', 'the', 'virus', 'that', 'causes', 'covid', '19', 'have', 'mild', 'or', 'no', 'symptoms', 'learn', 'more']","['new', 'find', 'infection', 'healthcare', 'worker', 'appear', 'undetected', 'likely', 'people', 'infect', 'virus', 'cause', 'covid', 'mild', 'symptom', 'learn']",2020,08
1300112304894345217,30,12:45:03,cdcgov,its not safe to put a mask on your pet while pets can get from people the risk of pets spreading covid 19 is low instead protect your pet by limiting their contact with sick people and people outside the household ,"['dyk', 'covid19']","['its', 'not', 'safe', 'to', 'put', 'a', 'mask', 'on', 'your', 'pet', 'while', 'pets', 'can', 'get', 'from', 'people', 'the', 'risk', 'of', 'pets', 'spreading', 'covid', '19', 'is', 'low', 'instead', 'protect', 'your', 'pet', 'by', 'limiting', 'their', 'contact', 'with', 'sick', 'people', 'and', 'people', 'outside', 'the', 'household']","['safe', 'mask', 'pet', 'pet', 'people', 'risk', 'pet', 'spread', 'covid', 'low', 'instead', 'protect', 'pet', 'limit', 'contact', 'sick', 'people', 'people', 'outside', 'household']",2020,08
1299805025032704001,29,16:24:01,cdcgov,and seasonal share many symptoms but there are some key differences between the two for example covid 19 can cause fever which is not a common symptom of seasonal allergies learn more ,"['covid19', 'allergies']","['and', 'seasonal', 'share', 'many', 'symptoms', 'but', 'there', 'are', 'some', 'key', 'differences', 'between', 'the', 'two', 'for', 'example', 'covid', '19', 'can', 'cause', 'fever', 'which', 'is', 'not', 'a', 'common', 'symptom', 'of', 'seasonal', 'allergies', 'learn', 'more']","['seasonal', 'share', 'symptom', 'key', 'difference', 'example', 'covid', 'cause', 'fever', 'common', 'symptom', 'seasonal', 'allergy', 'learn']",2020,08
1299455975758409730,28,17:17:02,cdcgov,the latest cdc report shows the percentage of people testing positive for decreased nationally last week however two regions central and mountain saw increases in this measure of covid 19 activity learn more ,"['covidview', 'covid19']","['the', 'latest', 'cdc', 'report', 'shows', 'the', 'percentage', 'of', 'people', 'testing', 'positive', 'for', 'decreased', 'nationally', 'last', 'week', 'however', 'two', 'regions', 'central', 'and', 'mountain', 'saw', 'increases', 'in', 'this', 'measure', 'of', 'covid', '19', 'activity', 'learn', 'more']","['late', 'cdc', 'report', 'show', 'percentage', 'people', 'test', 'positive', 'decrease', 'nationally', 'week', 'region', 'central', 'mountain', 'see', 'increase', 'measure', 'covid', 'activity', 'learn']",2020,08
1299438737370341377,28,16:08:32,cdcgov,to help slow the spread of covid 19 when selecting a you have many choices avoid masks made of materials that make it too hard to breathe allow particles to escape or are intended for healthcare workers learn more ,"['wearamask', 'mask', 'covid19']","['to', 'help', 'slow', 'the', 'spread', 'of', 'covid', '19', 'when', 'selecting', 'a', 'you', 'have', 'many', 'choices', 'avoid', 'masks', 'made', 'of', 'materials', 'that', 'make', 'it', 'too', 'hard', 'to', 'breathe', 'allow', 'particles', 'to', 'escape', 'or', 'are', 'intended', 'for', 'healthcare', 'workers', 'learn', 'more']","['help', 'slow', 'spread', 'covid', 'select', 'choice', 'avoid', 'mask', 'material', 'hard', 'breathe', 'allow', 'particle', 'escape', 'intend', 'healthcare', 'worker', 'learn']",2020,08
1299030070523199488,27,13:04:38,cdcgov,testing all residents and staff in west virginia nursing homes helped limit the spread of testing all residents and staff regardless of symptoms may help protect those at higher risk for covid 19 amp prevent larger outbreaks see more ,['covid19'],"['testing', 'all', 'residents', 'and', 'staff', 'in', 'west', 'virginia', 'nursing', 'homes', 'helped', 'limit', 'the', 'spread', 'of', 'testing', 'all', 'residents', 'and', 'staff', 'regardless', 'of', 'symptoms', 'may', 'help', 'protect', 'those', 'at', 'higher', 'risk', 'for', 'covid', '19', 'amp', 'prevent', 'larger', 'outbreaks', 'see', 'more']","['test', 'resident', 'staff', 'west', 'virginia', 'nurse', 'home', 'help', 'limit', 'spread', 'test', 'resident', 'staff', 'regardless', 'symptom', 'help', 'protect', 'high', 'risk', 'covid', 'amp', 'prevent', 'large', 'outbreak']",2020,08
1298728989796827137,26,17:08:15,cdcgov,although the number of cases in most states continued to decline over the last days covid 19 is widespread in many areas especially the south amp west as of aug the us reported nearly deaths a day over the last week see more data ,['covid19'],"['although', 'the', 'number', 'of', 'cases', 'in', 'most', 'states', 'continued', 'to', 'decline', 'over', 'the', 'last', 'days', 'covid', '19', 'is', 'widespread', 'in', 'many', 'areas', 'especially', 'the', 'south', 'amp', 'west', 'as', 'of', 'aug', 'the', 'us', 'reported', 'nearly', 'deaths', 'a', 'day', 'over', 'the', 'last', 'week', 'see', 'more', 'data']","['numb', 'case', 'state', 'continue', 'decline', 'day', 'covid', 'widespread', 'area', 'especially', 'south', 'amp', 'west', 'aug', 'report', 'nearly', 'death', 'day', 'week', 'datum']",2020,08
1297991073910972416,24,16:16:02,cdcgov,children under of covid 19 patients were most likely to get infected from their parent finds a new study learn more ,[],"['children', 'under', 'of', 'covid', '19', 'patients', 'were', 'most', 'likely', 'to', 'get', 'infected', 'from', 'their', 'parent', 'finds', 'a', 'new', 'study', 'learn', 'more']","['child', 'covid', 'patient', 'likely', 'infect', 'parent', 'find', 'new', 'study', 'learn']",2020,08
1296470816100679680,20,11:35:04,cdcgov, dont miss todays cdc clinician outreach and communication coca call 2021 influenza vaccination recommendations and clinical guidance during the covid 19 pandemic 3 pm et ,"['hcps', 'covid19']","['do', 'nt', 'miss', 'todays', 'cdc', 'clinician', 'outreach', 'and', 'communication', 'coca', 'call', '2021', 'influenza', 'vaccination', 'recommendations', 'and', 'clinical', 'guidance', 'during', 'the', 'covid', '19', 'pandemic', '3', 'pm', 'et']","['not', 'miss', 'today', 'cdc', 'clinician', 'outreach', 'communication', 'coca', 'influenza', 'vaccination', 'recommendation', 'clinical', 'guidance', 'covid', 'pandemic', 'pm', 'et']",2020,08
